date;order_id;quantity;article_id;category_id;customer_id;;;;;;;
10/02/2020;476;3;A017;C3;CU0219;;;;;;;
10/02/2020;477;64;A002;C1;CU0100;;;;;;;
10/02/2020;478;93;A015;C2;CU0232;;;;;;;
10/02/2020;479;61;A008;C1;CU0131;;;;;;;
11/02/2020;480;24;A007;C2;CU0172;;;;;;;
11/02/2020;481;46;A010;C1;CU0163;;;;;;;
11/02/2020;482;42;A006;C3;CU0042;;;;;;;
12/02/2020;483;16;A012;C3;CU0180;;;;;;;
12/02/2020;484;29;A013;C3;CU0136;;;;;;;
12/02/2020;485;25;A005;C3;CU0110;;;;;;;
12/02/2020;486;19;A015;C3;CU0094;;;;;;;
12/02/2020;487;40;A011;C3;CU0139;;;;;;;
12/02/2020;488;37;A014;C2;CU0014;;;;;;;
12/02/2020;489;26;A015;C2;CU0002;;;;;;;
12/02/2020;490;84;A006;C1;CU0159;;;;;;;
12/02/2020;491;11;A006;C2;CU0061;;;;;;;
12/02/2020;492;92;A016;C1;CU0059;;;;;;;
12/02/2020;493;55;A009;C3;CU0178;;;;;;;
12/02/2020;494;88;A003;C3;CU0189;;;;;;;
12/02/2020;495;23;A002;C3;CU0208;;;;;;;
12/02/2020;496;93;A008;C1;CU0204;;;;;;;
12/02/2020;497;30;A006;C1;CU0123;;;;;;;
12/02/2020;498;80;A011;C3;CU0011;;;;;;;
12/02/2020;499;64;A019;C1;CU0060;;;;;;;
12/02/2020;500;21;A002;C3;CU0215;;;;;;;
12/02/2020;501;100;A004;C1;CU0166;;;;;;;
12/02/2020;502;21;A001;C1;CU0120;;;;;;;
12/02/2020;503;44;A001;C2;CU0235;;;;;;;
12/02/2020;504;73;A006;C1;CU0027;;;;;;;
13/02/2020;505;57;A009;C3;CU0144;;;;;;;
13/02/2020;506;68;A005;C1;CU0127;;;;;;;
13/02/2020;507;92;A019;C2;CU0001;;;;;;;
13/02/2020;508;93;A014;C3;CU0110;;;;;;;
13/02/2020;509;42;A019;C3;CU0141;;;;;;;
13/02/2020;510;85;A009;C1;CU0213;;;;;;;
13/02/2020;511;79;A013;C2;CU0026;;;;;;;
13/02/2020;512;14;A017;C2;CU0113;;;;;;;
13/02/2020;513;70;A009;C1;CU0055;;;;;;;
13/02/2020;514;60;A017;C2;CU0217;;;;;;;
13/02/2020;515;60;A019;C2;CU0169;;;;;;;
14/02/2020;516;56;A012;C2;CU0118;;;;;;;
14/02/2020;517;12;A001;C3;CU0035;;;;;;;
14/02/2020;518;78;A007;C2;CU0160;;;;;;;
14/02/2020;519;65;A005;C1;CU0190;;;;;;;
14/02/2020;520;68;A012;C3;CU0075;;;;;;;
14/02/2020;521;45;A012;C3;CU0163;;;;;;;
15/02/2020;522;90;A006;C2;CU0015;;;;;;;
15/02/2020;523;65;A014;C3;CU0057;;;;;;;
15/02/2020;524;80;A001;C1;CU0120;;;;;;;
15/02/2020;525;32;A007;C1;CU0229;;;;;;;
15/02/2020;526;73;A017;C3;CU0144;;;;;;;
15/02/2020;527;92;A010;C1;CU0162;;;;;;;
15/02/2020;528;68;A001;C2;CU0126;;;;;;;
15/02/2020;529;66;A002;C3;CU0046;;;;;;;
15/02/2020;530;77;A010;C1;CU0118;;;;;;;
15/02/2020;531;25;A010;C1;CU0204;;;;;;;
15/02/2020;532;9;A012;C2;CU0107;;;;;;;
15/02/2020;533;29;A010;C1;CU0022;;;;;;;
15/02/2020;534;44;A017;C1;CU0001;;;;;;;
15/02/2020;535;34;A002;C3;CU0080;;;;;;;
15/02/2020;536;6;A003;C2;CU0102;;;;;;;
15/02/2020;537;97;A007;C3;CU0217;;;;;;;
16/02/2020;538;95;A006;C2;CU0248;;;;;;;
16/02/2020;539;32;A017;C3;CU0079;;;;;;;
16/02/2020;540;95;A006;C3;CU0011;;;;;;;
16/02/2020;541;85;A019;C1;CU0014;;;;;;;
16/02/2020;542;62;A016;C2;CU0107;;;;;;;
16/02/2020;543;25;A015;C2;CU0015;;;;;;;
16/02/2020;544;97;A009;C3;CU0117;;;;;;;
16/02/2020;545;32;A012;C2;CU0050;;;;;;;
16/02/2020;546;88;A002;C3;CU0249;;;;;;;
16/02/2020;547;100;A005;C3;CU0065;;;;;;;
16/02/2020;548;20;A006;C3;CU0141;;;;;;;
16/02/2020;549;7;A013;C2;CU0172;;;;;;;
17/02/2020;550;41;A008;C3;CU0133;;;;;;;
17/02/2020;551;88;A010;C1;CU0007;;;;;;;
17/02/2020;552;80;A005;C1;CU0236;;;;;;;
17/02/2020;553;88;A016;C2;CU0157;;;;;;;
17/02/2020;554;73;A018;C1;CU0039;;;;;;;
17/02/2020;555;15;A017;C3;CU0085;;;;;;;
17/02/2020;556;52;A009;C2;CU0099;;;;;;;
17/02/2020;557;37;A009;C2;CU0106;;;;;;;
17/02/2020;558;54;A008;C2;CU0159;;;;;;;
18/02/2020;559;75;A012;C3;CU0166;;;;;;;
18/02/2020;560;62;A010;C1;CU0142;;;;;;;
18/02/2020;561;21;A019;C3;CU0016;;;;;;;
18/02/2020;562;28;A015;C1;CU0155;;;;;;;
18/02/2020;563;80;A003;C1;CU0066;;;;;;;
18/02/2020;564;92;A019;C1;CU0123;;;;;;;
18/02/2020;565;39;A010;C1;CU0053;;;;;;;
18/02/2020;566;59;A002;C2;CU0213;;;;;;;
18/02/2020;567;78;A019;C3;CU0042;;;;;;;
18/02/2020;568;38;A007;C1;CU0250;;;;;;;
18/02/2020;569;48;A006;C2;CU0079;;;;;;;
18/02/2020;570;59;A009;C3;CU0037;;;;;;;
18/02/2020;571;95;A019;C1;CU0049;;;;;;;
18/02/2020;572;97;A016;C3;CU0027;;;;;;;
18/02/2020;573;32;A008;C1;CU0168;;;;;;;
19/02/2020;574;14;A012;C2;CU0059;;;;;;;
19/02/2020;575;16;A002;C2;CU0093;;;;;;;
19/02/2020;576;21;A019;C1;CU0232;;;;;;;
19/02/2020;577;34;A007;C1;CU0075;;;;;;;
19/02/2020;578;78;A006;C3;CU0166;;;;;;;
19/02/2020;579;25;A001;C3;CU0200;;;;;;;
19/02/2020;580;89;A006;C2;CU0178;;;;;;;
19/02/2020;581;47;A007;C2;CU0080;;;;;;;
19/02/2020;582;59;A018;C3;CU0224;;;;;;;
19/02/2020;583;8;A006;C2;CU0045;;;;;;;
19/02/2020;584;71;A018;C2;CU0155;;;;;;;
19/02/2020;585;56;A003;C1;CU0152;;;;;;;
19/02/2020;586;42;A005;C2;CU0178;;;;;;;
19/02/2020;587;49;A011;C3;CU0076;;;;;;;
20/02/2020;588;97;A005;C1;CU0080;;;;;;;
20/02/2020;589;38;A012;C3;CU0165;;;;;;;
20/02/2020;590;93;A015;C3;CU0206;;;;;;;
20/02/2020;591;92;A007;C1;CU0210;;;;;;;
20/02/2020;592;5;A008;C1;CU0041;;;;;;;
20/02/2020;593;63;A009;C3;CU0101;;;;;;;
20/02/2020;594;53;A006;C3;CU0244;;;;;;;
20/02/2020;595;82;A008;C3;CU0135;;;;;;;
20/02/2020;596;75;A017;C3;CU0064;;;;;;;
20/02/2020;597;75;A018;C1;CU0183;;;;;;;
20/02/2020;598;77;A006;C3;CU0008;;;;;;;
20/02/2020;599;48;A019;C3;CU0034;;;;;;;
21/02/2020;600;25;A014;C1;CU0159;;;;;;;
21/02/2020;601;97;A001;C1;CU0088;;;;;;;
21/02/2020;602;95;A015;C2;CU0196;;;;;;;
21/02/2020;603;23;A014;C3;CU0010;;;;;;;
21/02/2020;604;2;A009;C1;CU0141;;;;;;;
21/02/2020;605;84;A012;C2;CU0209;;;;;;;
21/02/2020;606;52;A009;C2;CU0101;;;;;;;
21/02/2020;607;21;A019;C1;CU0061;;;;;;;
21/02/2020;608;13;A010;C1;CU0098;;;;;;;
21/02/2020;609;26;A017;C3;CU0077;;;;;;;
21/02/2020;610;59;A019;C1;CU0110;;;;;;;
22/02/2020;611;71;A001;C2;CU0148;;;;;;;
22/02/2020;612;55;A003;C1;CU0216;;;;;;;
22/02/2020;613;33;A016;C2;CU0088;;;;;;;
22/02/2020;614;36;A002;C2;CU0076;;;;;;;
23/02/2020;615;82;A007;C2;CU0219;;;;;;;
23/02/2020;616;56;A012;C1;CU0243;;;;;;;
23/02/2020;617;32;A016;C1;CU0130;;;;;;;
23/02/2020;618;8;A007;C3;CU0090;;;;;;;
23/02/2020;619;1;A015;C3;CU0132;;;;;;;
23/02/2020;620;17;A003;C3;CU0107;;;;;;;
23/02/2020;621;66;A006;C1;CU0197;;;;;;;
23/02/2020;622;41;A016;C2;CU0089;;;;;;;
23/02/2020;623;45;A014;C2;CU0125;;;;;;;
24/02/2020;624;7;A008;C1;CU0015;;;;;;;
24/02/2020;625;29;A003;C3;CU0052;;;;;;;
24/02/2020;626;53;A002;C3;CU0126;;;;;;;
24/02/2020;627;1;A014;C2;CU0029;;;;;;;
24/02/2020;628;52;A003;C3;CU0208;;;;;;;
24/02/2020;629;35;A016;C1;CU0025;;;;;;;
24/02/2020;630;45;A005;C2;CU0216;;;;;;;
24/02/2020;631;37;A003;C3;CU0232;;;;;;;
24/02/2020;632;8;A001;C3;CU0006;;;;;;;
25/02/2020;633;23;A018;C3;CU0099;;;;;;;
25/02/2020;634;55;A011;C3;CU0163;;;;;;;
25/02/2020;635;17;A011;C1;CU0104;;;;;;;
25/02/2020;636;57;A012;C2;CU0227;;;;;;;
25/02/2020;637;85;A015;C2;CU0064;;;;;;;
25/02/2020;638;77;A006;C3;CU0161;;;;;;;
25/02/2020;639;96;A010;C1;CU0221;;;;;;;
26/02/2020;640;21;A002;C3;CU0169;;;;;;;
26/02/2020;641;24;A016;C2;CU0230;;;;;;;
26/02/2020;642;77;A001;C3;CU0172;;;;;;;
26/02/2020;643;41;A005;C1;CU0087;;;;;;;
26/02/2020;644;91;A010;C1;CU0184;;;;;;;
26/02/2020;645;91;A014;C3;CU0223;;;;;;;
26/02/2020;646;26;A003;C1;CU0058;;;;;;;
26/02/2020;647;37;A008;C1;CU0237;;;;;;;
26/02/2020;648;36;A013;C1;CU0209;;;;;;;
26/02/2020;649;81;A016;C2;CU0166;;;;;;;
26/02/2020;650;48;A003;C1;CU0139;;;;;;;
26/02/2020;651;57;A019;C2;CU0230;;;;;;;
27/02/2020;652;15;A010;C1;CU0239;;;;;;;
27/02/2020;653;53;A019;C2;CU0104;;;;;;;
27/02/2020;654;73;A005;C2;CU0197;;;;;;;
27/02/2020;655;10;A012;C3;CU0051;;;;;;;
27/02/2020;656;68;A015;C2;CU0097;;;;;;;
28/02/2020;657;99;A014;C2;CU0237;;;;;;;
28/02/2020;658;4;A001;C1;CU0033;;;;;;;
28/02/2020;659;16;A011;C1;CU0214;;;;;;;
28/02/2020;660;19;A007;C1;CU0136;;;;;;;
28/02/2020;661;94;A006;C2;CU0223;;;;;;;
29/02/2020;662;8;A009;C1;CU0151;;;;;;;
29/02/2020;663;43;A005;C2;CU0126;;;;;;;
29/02/2020;664;47;A002;C1;CU0008;;;;;;;
29/02/2020;665;61;A004;C1;CU0015;;;;;;;
29/02/2020;666;37;A004;C2;CU0072;;;;;;;
29/02/2020;667;9;A011;C2;CU0120;;;;;;;
29/02/2020;668;1;A017;C2;CU0197;;;;;;;
29/02/2020;669;25;A016;C2;CU0175;;;;;;;
29/02/2020;670;74;A018;C1;CU0122;;;;;;;
29/02/2020;671;48;A004;C1;CU0028;;;;;;;
29/02/2020;672;74;A006;C1;CU0058;;;;;;;
29/02/2020;673;54;A018;C3;CU0172;;;;;;;
29/02/2020;674;48;A017;C3;CU0100;;;;;;;
29/02/2020;675;67;A016;C3;CU0038;;;;;;;
29/02/2020;676;28;A009;C2;CU0003;;;;;;;
29/02/2020;677;59;A013;C3;CU0209;;;;;;;
29/02/2020;678;61;A009;C1;CU0226;;;;;;;
29/02/2020;679;19;A012;C3;CU0138;;;;;;;
29/02/2020;680;93;A012;C1;CU0179;;;;;;;
29/02/2020;681;81;A008;C3;CU0227;;;;;;;
01/03/2020;682;94;A004;C3;CU0096;;;;;;;
01/03/2020;683;95;A013;C1;CU0201;;;;;;;
01/03/2020;684;6;A004;C2;CU0119;;;;;;;
01/03/2020;685;4;A009;C3;CU0113;;;;;;;
01/03/2020;686;39;A018;C2;CU0218;;;;;;;
01/03/2020;687;70;A011;C2;CU0037;;;;;;;
03/03/2020;688;96;A017;C2;CU0200;;;;;;;
03/03/2020;689;13;A012;C2;CU0027;;;;;;;
03/03/2020;690;85;A012;C3;CU0103;;;;;;;
03/03/2020;691;29;A017;C2;CU0177;;;;;;;
03/03/2020;692;20;A007;C3;CU0002;;;;;;;
03/03/2020;693;56;A002;C2;CU0194;;;;;;;
03/03/2020;694;95;A017;C2;CU0179;;;;;;;
03/03/2020;695;77;A010;C1;CU0207;;;;;;;
03/03/2020;696;76;A001;C1;CU0064;;;;;;;
03/03/2020;697;94;A004;C1;CU0210;;;;;;;
03/03/2020;698;40;A005;C3;CU0196;;;;;;;
03/03/2020;699;59;A002;C3;CU0225;;;;;;;
03/03/2020;700;34;A017;C2;CU0129;;;;;;;
03/03/2020;701;71;A019;C2;CU0097;;;;;;;
03/03/2020;702;28;A008;C1;CU0185;;;;;;;
03/03/2020;703;21;A017;C3;CU0232;;;;;;;
03/03/2020;704;74;A017;C1;CU0028;;;;;;;
03/03/2020;705;24;A010;C1;CU0064;;;;;;;
03/03/2020;706;45;A011;C3;CU0099;;;;;;;
03/03/2020;707;80;A010;C1;CU0017;;;;;;;
03/03/2020;708;64;A009;C2;CU0109;;;;;;;
04/03/2020;709;98;A018;C2;CU0185;;;;;;;
04/03/2020;710;97;A018;C3;CU0207;;;;;;;
04/03/2020;711;58;A005;C2;CU0012;;;;;;;
04/03/2020;712;9;A012;C2;CU0220;;;;;;;
04/03/2020;713;73;A012;C2;CU0127;;;;;;;
04/03/2020;714;54;A015;C2;CU0243;;;;;;;
04/03/2020;715;39;A015;C1;CU0186;;;;;;;
04/03/2020;716;52;A015;C3;CU0205;;;;;;;
04/03/2020;717;89;A017;C1;CU0095;;;;;;;
04/03/2020;718;45;A003;C1;CU0123;;;;;;;
04/03/2020;719;60;A004;C1;CU0156;;;;;;;
04/03/2020;720;65;A003;C1;CU0013;;;;;;;
04/03/2020;721;97;A009;C2;CU0189;;;;;;;
04/03/2020;722;16;A006;C2;CU0103;;;;;;;
04/03/2020;723;5;A009;C2;CU0174;;;;;;;
04/03/2020;724;9;A013;C2;CU0046;;;;;;;
04/03/2020;725;24;A012;C3;CU0242;;;;;;;
05/03/2020;726;35;A002;C1;CU0050;;;;;;;
05/03/2020;727;89;A009;C3;CU0090;;;;;;;
05/03/2020;728;87;A014;C1;CU0052;;;;;;;
05/03/2020;729;64;A007;C2;CU0103;;;;;;;
05/03/2020;730;37;A014;C2;CU0094;;;;;;;
06/03/2020;731;80;A007;C2;CU0030;;;;;;;
06/03/2020;732;17;A016;C1;CU0101;;;;;;;
06/03/2020;733;25;A017;C1;CU0249;;;;;;;
06/03/2020;734;71;A002;C2;CU0050;;;;;;;
06/03/2020;735;11;A011;C3;CU0156;;;;;;;
06/03/2020;736;10;A003;C3;CU0036;;;;;;;
06/03/2020;737;21;A012;C2;CU0061;;;;;;;
06/03/2020;738;8;A018;C2;CU0219;;;;;;;
06/03/2020;739;23;A011;C2;CU0034;;;;;;;
06/03/2020;740;85;A009;C2;CU0028;;;;;;;
06/03/2020;741;29;A004;C1;CU0038;;;;;;;
06/03/2020;742;94;A006;C2;CU0038;;;;;;;
06/03/2020;743;67;A019;C3;CU0017;;;;;;;
06/03/2020;744;14;A007;C2;CU0164;;;;;;;
06/03/2020;745;38;A010;C1;CU0194;;;;;;;
07/03/2020;746;46;A016;C3;CU0102;;;;;;;
07/03/2020;747;49;A011;C3;CU0238;;;;;;;
07/03/2020;748;20;A001;C3;CU0092;;;;;;;
07/03/2020;749;58;A014;C1;CU0247;;;;;;;
07/03/2020;750;64;A005;C2;CU0137;;;;;;;
07/03/2020;751;47;A004;C2;CU0117;;;;;;;
07/03/2020;752;87;A019;C2;CU0053;;;;;;;
07/03/2020;753;26;A019;C1;CU0107;;;;;;;
07/03/2020;754;37;A012;C2;CU0081;;;;;;;
07/03/2020;755;41;A007;C1;CU0072;;;;;;;
07/03/2020;756;49;A012;C1;CU0169;;;;;;;
07/03/2020;757;1;A011;C3;CU0093;;;;;;;
07/03/2020;758;90;A008;C2;CU0213;;;;;;;
07/03/2020;759;31;A019;C2;CU0068;;;;;;;
08/03/2020;760;39;A006;C2;CU0213;;;;;;;
08/03/2020;761;16;A001;C1;CU0128;;;;;;;
08/03/2020;762;83;A003;C1;CU0079;;;;;;;
08/03/2020;763;81;A004;C2;CU0086;;;;;;;
08/03/2020;764;98;A004;C3;CU0178;;;;;;;
08/03/2020;765;98;A017;C3;CU0129;;;;;;;
08/03/2020;766;48;A014;C2;CU0132;;;;;;;
09/03/2020;767;3;A017;C2;CU0036;;;;;;;
09/03/2020;768;94;A009;C1;CU0072;;;;;;;
09/03/2020;769;29;A003;C2;CU0010;;;;;;;
09/03/2020;770;75;A019;C2;CU0249;;;;;;;
09/03/2020;771;70;A016;C3;CU0055;;;;;;;
09/03/2020;772;29;A008;C2;CU0032;;;;;;;
09/03/2020;773;94;A015;C3;CU0234;;;;;;;
09/03/2020;774;8;A012;C1;CU0094;;;;;;;
09/03/2020;775;56;A002;C3;CU0148;;;;;;;
09/03/2020;776;53;A006;C2;CU0068;;;;;;;
09/03/2020;777;98;A016;C3;CU0203;;;;;;;
10/03/2020;778;65;A013;C1;CU0049;;;;;;;
10/03/2020;779;27;A004;C1;CU0231;;;;;;;
10/03/2020;780;73;A010;C1;CU0196;;;;;;;
10/03/2020;781;88;A018;C3;CU0193;;;;;;;
10/03/2020;782;63;A008;C2;CU0003;;;;;;;
10/03/2020;783;26;A007;C1;CU0166;;;;;;;
10/03/2020;784;16;A001;C2;CU0231;;;;;;;
10/03/2020;785;8;A006;C3;CU0210;;;;;;;
10/03/2020;786;2;A001;C2;CU0199;;;;;;;
11/03/2020;787;57;A008;C2;CU0218;;;;;;;
11/03/2020;788;20;A018;C2;CU0094;;;;;;;
11/03/2020;789;14;A004;C3;CU0036;;;;;;;
11/03/2020;790;20;A006;C2;CU0234;;;;;;;
11/03/2020;791;35;A006;C3;CU0214;;;;;;;
11/03/2020;792;89;A014;C1;CU0006;;;;;;;
11/03/2020;793;58;A017;C2;CU0213;;;;;;;
12/03/2020;794;38;A017;C1;CU0161;;;;;;;
12/03/2020;795;41;A010;C1;CU0085;;;;;;;
12/03/2020;796;56;A014;C2;CU0039;;;;;;;
13/03/2020;797;22;A002;C2;CU0057;;;;;;;
13/03/2020;798;12;A003;C3;CU0007;;;;;;;
13/03/2020;799;37;A015;C1;CU0218;;;;;;;
13/03/2020;800;26;A013;C1;CU0068;;;;;;;
13/03/2020;801;77;A003;C1;CU0144;;;;;;;
13/03/2020;802;43;A008;C2;CU0165;;;;;;;
13/03/2020;803;89;A007;C1;CU0041;;;;;;;
13/03/2020;804;59;A012;C3;CU0224;;;;;;;
13/03/2020;805;41;A001;C1;CU0004;;;;;;;
14/03/2020;806;24;A011;C1;CU0226;;;;;;;
14/03/2020;807;82;A007;C1;CU0061;;;;;;;
14/03/2020;808;83;A018;C1;CU0010;;;;;;;
14/03/2020;809;45;A007;C2;CU0090;;;;;;;
14/03/2020;810;77;A001;C1;CU0076;;;;;;;
14/03/2020;811;56;A007;C1;CU0057;;;;;;;
14/03/2020;812;77;A009;C2;CU0130;;;;;;;
14/03/2020;813;46;A010;C1;CU0231;;;;;;;
14/03/2020;814;59;A002;C3;CU0217;;;;;;;
14/03/2020;815;50;A018;C3;CU0149;;;;;;;
14/03/2020;816;71;A009;C1;CU0238;;;;;;;
14/03/2020;817;87;A001;C3;CU0010;;;;;;;
14/03/2020;818;99;A018;C3;CU0036;;;;;;;
14/03/2020;819;10;A013;C3;CU0028;;;;;;;
14/03/2020;820;67;A011;C2;CU0042;;;;;;;
14/03/2020;821;62;A006;C2;CU0231;;;;;;;
14/03/2020;822;69;A005;C3;CU0227;;;;;;;
14/03/2020;823;22;A019;C3;CU0218;;;;;;;
14/03/2020;824;47;A003;C1;CU0114;;;;;;;
15/03/2020;825;53;A007;C2;CU0237;;;;;;;
15/03/2020;826;25;A007;C1;CU0244;;;;;;;
15/03/2020;827;9;A004;C3;CU0250;;;;;;;
15/03/2020;828;78;A010;C1;CU0124;;;;;;;
15/03/2020;829;75;A007;C2;CU0152;;;;;;;
15/03/2020;830;38;A004;C3;CU0090;;;;;;;
15/03/2020;831;90;A010;C1;CU0024;;;;;;;
15/03/2020;832;84;A018;C3;CU0026;;;;;;;
16/03/2020;833;12;A002;C3;CU0140;;;;;;;
16/03/2020;834;54;A011;C3;CU0122;;;;;;;
16/03/2020;835;13;A008;C1;CU0199;;;;;;;
16/03/2020;836;69;A007;C2;CU0105;;;;;;;
16/03/2020;837;39;A018;C2;CU0129;;;;;;;
16/03/2020;838;99;A014;C1;CU0231;;;;;;;
17/03/2020;839;12;A014;C2;CU0054;;;;;;;
17/03/2020;840;92;A016;C2;CU0163;;;;;;;
17/03/2020;841;93;A001;C3;CU0089;;;;;;;
17/03/2020;842;28;A013;C2;CU0108;;;;;;;
17/03/2020;843;54;A012;C1;CU0133;;;;;;;
17/03/2020;844;36;A009;C1;CU0201;;;;;;;
17/03/2020;845;87;A001;C1;CU0083;;;;;;;
17/03/2020;846;1;A007;C3;CU0153;;;;;;;
17/03/2020;847;76;A013;C2;CU0108;;;;;;;
17/03/2020;848;91;A006;C2;CU0174;;;;;;;
18/03/2020;849;81;A008;C1;CU0131;;;;;;;
18/03/2020;850;97;A018;C3;CU0010;;;;;;;
19/03/2020;851;37;A009;C1;CU0221;;;;;;;
19/03/2020;852;68;A004;C1;CU0183;;;;;;;
19/03/2020;853;91;A005;C2;CU0186;;;;;;;
19/03/2020;854;78;A011;C2;CU0234;;;;;;;
19/03/2020;855;33;A018;C1;CU0053;;;;;;;
19/03/2020;856;65;A014;C1;CU0093;;;;;;;
19/03/2020;857;35;A019;C2;CU0198;;;;;;;
19/03/2020;858;2;A005;C2;CU0151;;;;;;;
19/03/2020;859;22;A007;C1;CU0101;;;;;;;
19/03/2020;860;51;A008;C1;CU0054;;;;;;;
19/03/2020;861;40;A014;C3;CU0048;;;;;;;
19/03/2020;862;76;A008;C3;CU0104;;;;;;;
19/03/2020;863;95;A004;C2;CU0223;;;;;;;
20/03/2020;864;37;A010;C1;CU0173;;;;;;;
21/03/2020;865;88;A012;C2;CU0237;;;;;;;
21/03/2020;866;1;A008;C3;CU0190;;;;;;;
21/03/2020;867;47;A019;C1;CU0154;;;;;;;
21/03/2020;868;14;A006;C3;CU0006;;;;;;;
21/03/2020;869;11;A009;C3;CU0008;;;;;;;
21/03/2020;870;41;A009;C1;CU0024;;;;;;;
21/03/2020;871;23;A017;C1;CU0167;;;;;;;
21/03/2020;872;43;A003;C2;CU0183;;;;;;;
21/03/2020;873;54;A008;C2;CU0075;;;;;;;
21/03/2020;874;92;A015;C1;CU0018;;;;;;;
21/03/2020;875;66;A009;C1;CU0178;;;;;;;
22/03/2020;876;56;A004;C1;CU0126;;;;;;;
22/03/2020;877;65;A002;C3;CU0037;;;;;;;
22/03/2020;878;76;A015;C3;CU0170;;;;;;;
22/03/2020;879;45;A009;C1;CU0124;;;;;;;
22/03/2020;880;8;A016;C2;CU0197;;;;;;;
22/03/2020;881;39;A013;C2;CU0106;;;;;;;
22/03/2020;882;21;A009;C1;CU0098;;;;;;;
22/03/2020;883;18;A007;C3;CU0137;;;;;;;
22/03/2020;884;19;A011;C1;CU0237;;;;;;;
22/03/2020;885;92;A008;C3;CU0121;;;;;;;
22/03/2020;886;20;A015;C3;CU0074;;;;;;;
22/03/2020;887;83;A004;C1;CU0097;;;;;;;
22/03/2020;888;37;A012;C1;CU0238;;;;;;;
22/03/2020;889;44;A018;C2;CU0021;;;;;;;
23/03/2020;890;71;A001;C3;CU0200;;;;;;;
23/03/2020;891;57;A017;C1;CU0077;;;;;;;
23/03/2020;892;94;A012;C3;CU0136;;;;;;;
23/03/2020;893;81;A007;C2;CU0055;;;;;;;
23/03/2020;894;8;A008;C3;CU0187;;;;;;;
24/03/2020;895;74;A019;C3;CU0150;;;;;;;
24/03/2020;896;81;A015;C3;CU0197;;;;;;;
24/03/2020;897;92;A014;C3;CU0110;;;;;;;
24/03/2020;898;61;A015;C3;CU0136;;;;;;;
24/03/2020;899;97;A005;C2;CU0099;;;;;;;
24/03/2020;900;64;A019;C1;CU0095;;;;;;;
24/03/2020;901;97;A019;C2;CU0094;;;;;;;
24/03/2020;902;5;A017;C2;CU0010;;;;;;;
24/03/2020;903;16;A001;C3;CU0024;;;;;;;
24/03/2020;904;48;A001;C2;CU0111;;;;;;;
24/03/2020;905;38;A018;C3;CU0032;;;;;;;
24/03/2020;906;28;A001;C2;CU0026;;;;;;;
24/03/2020;907;67;A013;C2;CU0144;;;;;;;
25/03/2020;908;27;A015;C2;CU0091;;;;;;;
25/03/2020;909;82;A019;C3;CU0091;;;;;;;
25/03/2020;910;38;A007;C3;CU0228;;;;;;;
25/03/2020;911;78;A001;C3;CU0117;;;;;;;
25/03/2020;912;52;A017;C3;CU0057;;;;;;;
25/03/2020;913;24;A009;C2;CU0186;;;;;;;
25/03/2020;914;45;A010;C1;CU0135;;;;;;;
25/03/2020;915;73;A004;C3;CU0118;;;;;;;
26/03/2020;916;58;A011;C2;CU0152;;;;;;;
26/03/2020;917;26;A008;C3;CU0030;;;;;;;
26/03/2020;918;67;A010;C1;CU0109;;;;;;;
26/03/2020;919;47;A014;C3;CU0078;;;;;;;
26/03/2020;920;38;A017;C3;CU0195;;;;;;;
26/03/2020;921;95;A014;C3;CU0244;;;;;;;
26/03/2020;922;99;A002;C1;CU0166;;;;;;;
26/03/2020;923;99;A005;C1;CU0057;;;;;;;
26/03/2020;924;99;A012;C1;CU0102;;;;;;;
27/03/2020;925;53;A005;C2;CU0216;;;;;;;
27/03/2020;926;51;A005;C3;CU0177;;;;;;;
27/03/2020;927;5;A015;C1;CU0041;;;;;;;
27/03/2020;928;9;A016;C2;CU0245;;;;;;;
27/03/2020;929;92;A011;C3;CU0203;;;;;;;
27/03/2020;930;59;A003;C3;CU0185;;;;;;;
27/03/2020;931;22;A005;C2;CU0005;;;;;;;
27/03/2020;932;84;A003;C2;CU0161;;;;;;;
27/03/2020;933;40;A005;C2;CU0023;;;;;;;
27/03/2020;934;23;A008;C1;CU0168;;;;;;;
27/03/2020;935;66;A002;C3;CU0248;;;;;;;
27/03/2020;936;57;A009;C3;CU0101;;;;;;;
27/03/2020;937;87;A016;C1;CU0217;;;;;;;
27/03/2020;938;78;A006;C1;CU0234;;;;;;;
27/03/2020;939;3;A012;C2;CU0182;;;;;;;
27/03/2020;940;36;A005;C3;CU0228;;;;;;;
28/03/2020;941;53;A006;C3;CU0085;;;;;;;
28/03/2020;942;69;A017;C3;CU0076;;;;;;;
28/03/2020;943;7;A018;C1;CU0180;;;;;;;
28/03/2020;944;74;A015;C2;CU0046;;;;;;;
28/03/2020;945;22;A010;C1;CU0022;;;;;;;
28/03/2020;946;12;A018;C2;CU0166;;;;;;;
28/03/2020;947;70;A002;C2;CU0204;;;;;;;
28/03/2020;948;2;A007;C2;CU0214;;;;;;;
28/03/2020;949;71;A019;C2;CU0058;;;;;;;
28/03/2020;950;71;A007;C3;CU0104;;;;;;;
28/03/2020;951;65;A014;C3;CU0134;;;;;;;
28/03/2020;952;77;A015;C1;CU0199;;;;;;;
28/03/2020;953;65;A011;C2;CU0109;;;;;;;
28/03/2020;954;78;A010;C1;CU0198;;;;;;;
28/03/2020;955;41;A010;C1;CU0004;;;;;;;
28/03/2020;956;6;A005;C1;CU0179;;;;;;;
